"county_code","date_id","Trump","Clinton","Johnson","Stein"
29043,1029,3.99,4.22,0,0
29045,1029,4.05,1.69,0,0
29047,1029,3.75,3.94,0,0
29049,1029,3.36,4.50,0,0
29051,1029,3.77,3.45,0,0
29053,1029,3.97,4.04,0,0
29055,1029,3.82,3.03,0,0
29057,1029,3.34,3.34,0,0
29059,1029,2.31,4.94,0,0
29061,1029,3.16,5.64,0,0
29063,1029,3.12,7.29,0,0
29065,1029,1.44,2.72,0,0
29067,1029,2.25,2.47,0,0
29069,1029,4.32,4.17,0,0
29071,1029,5.58,4.32,0,0
29073,1029,5.15,3.23,0,0
29075,1029,3.65,2.81,0,0
29077,1029,3.46,3.49,0,0
29079,1029,3.24,3.39,0,0
29081,1029,2.74,4.41,0,0
29083,1029,3.03,3.84,0,0
29085,1029,10.23,6.82,0,0
29087,1029,11.97,9.69,0,0
29089,1029,2.97,4.61,0,0
29091,1029,4.55,3.57,0,0
29093,1029,3.62,3.14,0,0
29095,1029,3.86,3.88,0,0
29097,1029,3.64,3.38,0,0
29099,1029,4.23,4.22,0,0
29101,1029,3.29,3.90,0,0
29103,1029,3.10,5.31,0,0
29105,1029,3.07,3.34,0,0
29107,1029,4.95,2.92,0,0
29109,1029,4.00,3.08,0,0
29111,1029,2.73,3.33,0,0
29113,1029,3.46,4.12,0,0
29115,1029,2.93,3.84,0,0
29117,1029,3.12,3.49,0,0
29119,1029,3.02,2.78,0,0
29121,1029,3.34,3.60,0,0
29123,1029,2.38,3.27,0,0
29125,1029,1.96,2.83,0,0
29127,1029,1.86,1.65,0,0
29129,1029,5.33,4.00,0,0
29131,1029,2.08,2.39,0,0
29133,1029,2.49,1.91,0,0
29135,1029,2.93,2.61,0,0
29137,1029,3.21,3.61,0,0
29139,1029,3.64,2.58,0,0
29141,1029,2.82,4.24,0,0
29143,1029,4.15,2.84,0,0
29145,1029,4.56,4.33,0,0
29147,1029,2.45,3.41,0,0
29149,1029,0.97,4.35,0,0
29151,1029,1.95,2.10,0,0
29153,1029,5.34,4.15,0,0
29155,1029,2.18,2.46,0,0
29157,1029,4.39,3.17,0,0
29159,1029,3.40,3.61,0,0
29161,1029,3.60,3.33,0,0
29163,1029,3.72,3.37,0,0
29165,1029,3.41,4.08,0,0
29167,1029,3.31,4.26,0,0
29169,1029,3.58,3.88,0,0
29171,1029,1.75,2.92,0,0
29173,1029,4.21,2.80,0,0
29175,1029,3.21,3.16,0,0
29177,1029,3.26,2.74,0,0
29179,1029,6.16,3.32,0,0
29181,1029,2.19,2.74,0,0
29183,1029,3.80,4.07,0,0
29185,1029,3.61,1.93,0,0
29186,1029,7.24,3.47,0,0
29187,1029,4.14,4.57,0,0
29189,1029,3.79,3.62,0,0
29195,1029,3.47,3.16,0,0
29197,1029,1.30,2.60,0,0
29199,1029,2.16,4.33,0,0
29201,1029,3.39,4.46,0,0
29203,1029,2.86,2.24,0,0
29205,1029,6.77,7.69,0,0
29207,1029,4.00,4.05,0,0
29209,1029,3.77,3.55,0,0
29211,1029,3.53,3.26,0,0
29213,1029,4.01,3.77,0,0
29215,1029,7.66,5.53,0,0
29217,1029,2.14,3.80,0,0
29219,1029,3.11,2.76,0,0
29221,1029,3.57,2.90,0,0
29223,1029,2.22,1.77,0,0
29225,1029,3.00,3.74,0,0
29227,1029,2.56,3.85,0,0
29229,1029,2.44,3.72,0,0
30001,1029,1.78,2.84,0,0
30003,1029,1.95,1.36,0,0
30005,1029,1.44,2.40,0,0
30007,1029,2.56,6.23,0,0
30009,1029,1.25,3.89,0,0
30011,1029,7.02,7.02,0,0
30013,1029,3.21,2.94,0,0
30015,1029,1.01,1.34,0,0
30017,1029,2.00,2.49,0,0
30019,1029,2.90,2.17,0,0
30021,1029,4.31,3.19,0,0
30023,1029,4.87,4.06,0,0
30025,1029,2.31,4.17,0,0
30027,1029,3.18,5.34,0,0
30029,1029,3.56,3.29,0,0
30031,1029,2.62,3.00,0,0
30033,1029,3.12,3.12,0,0
30035,1029,2.67,2.99,0,0
30037,1029,0.00,3.03,0,0
30039,1029,0.00,2.82,0,0
30041,1029,2.96,3.93,0,0
30043,1029,5.23,3.36,0,0
30045,1029,3.72,5.32,0,0
30047,1029,3.00,2.46,0,0
30049,1029,2.79,3.73,0,0
30051,1029,0.74,0.74,0,0
30053,1029,3.42,3.47,0,0
30055,1029,2.63,0.88,0,0
30057,1029,1.37,3.82,0,0
30059,1029,3.15,6.30,0,0
30061,1029,2.71,1.69,0,0
30063,1029,3.39,3.42,0,0
30065,1029,7.34,3.50,0,0
30067,1029,1.68,2.20,0,0
30069,1029,0.00,0.00,0,0
30071,1029,3.85,3.08,0,0
30073,1029,3.00,2.15,0,0
30075,1029,1.46,3.40,0,0
30077,1029,1.81,3.01,0,0
30079,1029,0.00,6.02,0,0
30081,1029,2.84,3.48,0,0
30083,1029,3.14,3.47,0,0
30085,1029,1.53,2.37,0,0
30087,1029,1.94,1.69,0,0
30089,1029,4.13,3.34,0,0
30091,1029,2.66,1.06,0,0
30093,1029,3.85,3.54,0,0
30095,1029,1.50,4.31,0,0
30097,1029,2.07,4.40,0,0
30099,1029,4.78,4.07,0,0
30101,1029,1.54,0.26,0,0
30103,1029,1.63,1.09,0,0
30105,1029,2.66,3.73,0,0
30107,1029,6.70,5.03,0,0
30109,1029,7.55,9.43,0,0
30111,1029,2.72,2.82,0,0
31001,1029,2.42,2.73,0,0
31003,1029,3.39,3.11,0,0
31005,1029,0.00,0.00,0,0
31007,1029,2.38,0.00,0,0
31009,1029,4.44,0.00,0,0
31011,1029,1.70,3.68,0,0
31013,1029,2.33,3.49,0,0
31015,1029,3.81,2.86,0,0
31017,1029,1.56,4.28,0,0
31019,1029,3.34,4.38,0,0
31021,1029,4.04,3.84,0,0
31023,1029,4.20,4.62,0,0
31025,1029,2.79,3.41,0,0
31027,1029,8.35,3.76,0,0
31029,1029,3.79,3.03,0,0
31031,1029,1.93,4.01,0,0
31033,1029,2.92,3.37,0,0
31035,1029,4.56,3.60,0,0
31037,1029,2.46,4.40,0,0
31039,1029,2.67,2.23,0,0
31041,1029,3.91,2.90,0,0
31043,1029,4.53,2.91,0,0
31045,1029,2.05,2.77,0,0
31047,1029,3.84,3.33,0,0
31049,1029,3.51,7.60,0,0
31051,1029,5.49,6.14,0,0
31053,1029,3.46,3.04,0,0
31055,1029,3.49,3.56,0,0
31057,1029,4.07,1.63,0,0
31059,1029,2.34,3.12,0,0
31061,1029,7.14,9.52,0,0
31063,1029,1.53,1.22,0,0
31065,1029,2.40,5.20,0,0
31067,1029,3.29,2.62,0,0
31069,1029,1.75,0.88,0,0
31071,1029,0.00,0.00,0,0
31073,1029,1.01,2.02,0,0
31075,1029,0.00,0.00,0,0
31077,1029,2.88,1.44,0,0
31079,1029,3.08,2.63,0,0
31081,1029,3.26,3.12,0,0
31083,1029,0.49,4.39,0,0
31085,1029,0.00,2.86,0,0
31087,1029,1.10,2.21,0,0
31089,1029,3.62,2.80,0,0
31091,1029,0.00,0.00,0,0
31093,1029,4.01,3.40,0,0
31095,1029,3.49,2.97,0,0
31097,1029,2.61,4.85,0,0
31099,1029,3.24,3.63,0,0
31101,1029,1.74,2.62,0,0
31103,1029,0.00,3.28,0,0
31105,1029,2.76,4.61,0,0
31107,1029,7.98,5.41,0,0
31109,1029,3.90,3.56,0,0
31111,1029,2.98,3.60,0,0
31113,1029,0.00,3.39,0,0
31115,1029,22.73,4.55,0,0
31117,1029,4.00,8.00,0,0
31119,1029,5.70,4.67,0,0
31121,1029,10.89,2.92,0,0
31123,1029,2.07,2.75,0,0
31125,1029,1.81,4.82,0,0
31127,1029,1.82,1.82,0,0
31129,1029,2.15,4.72,0,0
31131,1029,2.66,3.87,0,0
31133,1029,3.48,5.22,0,0
31135,1029,2.56,4.10,0,0
31137,1029,3.09,4.23,0,0
31139,1029,2.21,4.61,0,0
31141,1029,2.28,2.79,0,0
31143,1029,3.49,5.81,0,0
31145,1029,2.43,2.81,0,0
31147,1029,5.07,3.51,0,0
31149,1029,2.20,9.89,0,0
31151,1029,3.44,3.18,0,0
31153,1029,4.53,3.64,0,0
31155,1029,5.35,4.21,0,0
31157,1029,2.33,2.20,0,0
31159,1029,3.42,3.49,0,0
31161,1029,2.57,2.89,0,0
31163,1029,3.60,6.47,0,0
31165,1029,3.63,3.63,0,0
31167,1029,3.83,3.83,0,0
31169,1029,2.43,3.04,0,0
31171,1029,0.00,5.56,0,0
31173,1029,2.62,1.81,0,0
31175,1029,4.14,4.14,0,0
31177,1029,5.07,3.63,0,0
31179,1029,3.40,3.95,0,0
31181,1029,6.15,3.24,0,0
31183,1029,0.97,6.80,0,0
31185,1029,3.08,3.08,0,0
32001,1029,3.52,4.50,0,0
32003,1029,4.27,3.72,0,0
32005,1029,2.62,3.29,0,0
32007,1029,3.59,3.73,0,0
32009,1029,3.22,3.35,0,0
32011,1029,1.17,3.52,0,0
32013,1029,4.76,4.82,0,0
32015,1029,3.19,2.39,0,0
32017,1029,4.43,3.04,0,0
32019,1029,3.75,5.45,0,0
32021,1029,2.86,2.86,0,0
32023,1029,3.98,4.09,0,0
32027,1029,2.49,4.56,0,0
32029,1029,3.58,3.87,0,0
32031,1029,3.54,3.68,0,0
32033,1029,7.29,6.97,0,0
33001,1029,4.77,5.26,0,0
33003,1029,3.58,4.70,0,0
33005,1029,4.66,3.51,0,0
33007,1029,4.48,3.85,0,0
33009,1029,3.70,4.45,0,0
33011,1029,4.29,4.68,0,0
33013,1029,4.57,4.38,0,0
33015,1029,4.39,4.36,0,0
33017,1029,4.65,5.32,0,0
33019,1029,2.98,3.73,0,0
34001,1029,5.53,4.87,0,0
34003,1029,5.04,4.83,0,0
34005,1029,4.85,4.73,0,0
34007,1029,4.68,4.51,0,0
34009,1029,5.34,5.11,0,0
34011,1029,3.78,3.70,0,0
34013,1029,4.38,4.08,0,0
34015,1029,4.53,4.50,0,0
34017,1029,4.68,4.42,0,0
34019,1029,5.40,5.33,0,0
34021,1029,4.60,4.45,0,0
34023,1029,4.49,4.12,0,0
34025,1029,5.28,5.00,0,0
34027,1029,5.13,4.77,0,0
34029,1029,5.56,5.00,0,0
34031,1029,5.06,4.31,0,0
34033,1029,4.88,4.39,0,0
34035,1029,4.87,4.76,0,0
34037,1029,5.78,5.17,0,0
34039,1029,4.46,4.34,0,0
34041,1029,5.64,5.43,0,0
35001,1029,3.86,3.44,0,0
35003,1029,1.75,7.02,0,0
35005,1029,2.87,3.09,0,0
35006,1029,2.77,1.53,0,0
35007,1029,2.91,1.23,0,0
35009,1029,2.94,2.74,0,0
35011,1029,3.03,0.76,0,0
35013,1029,3.20,3.14,0,0
35015,1029,2.38,3.21,0,0
35017,1029,3.55,3.55,0,0
35019,1029,5.90,4.43,0,0
35021,1029,1.15,6.49,0,0
35023,1029,1.99,3.97,0,0
35025,1029,2.41,2.32,0,0
35027,1029,2.19,2.81,0,0
35028,1029,0.00,0.00,0,0
35029,1029,3.24,2.80,0,0
35031,1029,2.45,1.92,0,0
35033,1029,2.48,1.98,0,0
35035,1029,3.11,2.54,0,0
35037,1029,2.52,2.75,0,0
35039,1029,2.43,2.40,0,0
35041,1029,2.92,2.75,0,0
35043,1029,3.61,3.31,0,0
35045,1029,3.06,2.44,0,0
35047,1029,2.62,1.61,0,0
35049,1029,4.06,3.81,0,0
35051,1029,3.56,1.51,0,0
35053,1029,3.90,3.58,0,0
35055,1029,3.60,3.72,0,0
35057,1029,7.02,4.06,0,0
35059,1029,4.06,7.50,0,0
35061,1029,3.71,4.09,0,0
36001,1029,4.44,4.22,0,0
36003,1029,4.66,3.18,0,0
36005,1029,4.25,3.83,0,0
36007,1029,3.92,3.98,0,0
36009,1029,3.46,3.85,0,0
36011,1029,4.41,3.58,0,0
36013,1029,3.59,3.79,0,0
36015,1029,4.00,3.63,0,0
36017,1029,3.13,3.48,0,0
36019,1029,4.52,3.68,0,0
36021,1029,4.94,4.75,0,0
36023,1029,2.66,3.03,0,0
36025,1029,3.77,3.41,0,0
36027,1029,4.62,4.59,0,0
36029,1029,3.84,3.79,0,0
36031,1029,4.42,3.65,0,0
36033,1029,3.45,3.11,0,0
36035,1029,4.39,4.34,0,0
36037,1029,4.57,4.46,0,0
36039,1029,5.37,4.32,0,0
36041,1029,5.38,3.85,0,0
36043,1029,3.75,3.38,0,0
36045,1029,2.73,3.29,0,0
36047,1029,4.81,4.59,0,0
36049,1029,2.65,2.65,0,0
36051,1029,3.99,4.90,0,0
36053,1029,4.85,4.14,0,0
36055,1029,3.53,3.38,0,0
36057,1029,3.10,3.45,0,0
36059,1029,5.48,5.23,0,0
36061,1029,4.27,4.37,0,0
36063,1029,4.45,4.43,0,0
36065,1029,4.02,3.94,0,0
36067,1029,4.06,3.75,0,0
36069,1029,3.56,3.53,0,0
36071,1029,4.32,4.43,0,0
36073,1029,3.29,3.05,0,0
36075,1029,3.38,3.69,0,0
36077,1029,4.22,3.56,0,0
36079,1029,4.95,5.45,0,0
36081,1029,4.54,4.14,0,0
36083,1029,4.08,3.87,0,0
36085,1029,3.97,3.85,0,0
36087,1029,5.34,5.42,0,0
36089,1029,3.61,3.19,0,0
36091,1029,4.48,4.48,0,0
36093,1029,4.74,4.83,0,0
36095,1029,3.75,3.07,0,0
36097,1029,3.95,3.95,0,0
36099,1029,2.68,2.77,0,0
36101,1029,4.05,3.61,0,0
36103,1029,5.07,4.96,0,0
36105,1029,3.80,3.84,0,0
36107,1029,4.24,4.31,0,0
36109,1029,3.77,4.03,0,0
36111,1029,4.70,4.16,0,0
36113,1029,4.28,4.26,0,0
36115,1029,3.80,4.36,0,0
36117,1029,3.13,3.46,0,0
36119,1029,4.80,4.84,0,0
36121,1029,5.31,3.52,0,0
36123,1029,4.98,4.61,0,0
37001,1029,3.72,3.92,0,0
37003,1029,4.15,2.93,0,0
37005,1029,4.08,3.56,0,0
37007,1029,2.65,2.96,0,0
37009,1029,4.39,4.96,0,0
37011,1029,10.00,4.91,0,0
37013,1029,5.32,3.70,0,0
37015,1029,3.96,3.64,0,0
37017,1029,4.23,2.79,0,0
37019,1029,3.81,3.93,0,0
37021,1029,4.27,4.12,0,0
37023,1029,4.00,4.25,0,0
37025,1029,4.62,4.40,0,0
37027,1029,4.78,3.92,0,0
37029,1029,3.42,3.63,0,0
37031,1029,4.98,4.18,0,0
37033,1029,5.51,4.53,0,0
37035,1029,4.48,4.00,0,0
37037,1029,4.85,5.08,0,0
37039,1029,5.00,5.18,0,0
37041,1029,3.58,2.43,0,0
37043,1029,7.86,4.88,0,0
37045,1029,3.93,3.46,0,0
37047,1029,4.52,3.85,0,0
37049,1029,4.51,3.69,0,0
37051,1029,3.31,3.30,0,0
37053,1029,3.78,3.46,0,0
37055,1029,3.80,4.12,0,0
37057,1029,4.69,5.20,0,0
37059,1029,4.59,4.95,0,0
37061,1029,4.21,3.70,0,0
37063,1029,3.97,4.39,0,0
37065,1029,3.36,3.69,0,0
37067,1029,4.24,6.56,0,0
37069,1029,3.18,3.67,0,0
37071,1029,4.24,4.21,0,0
37073,1029,4.29,5.24,0,0
37075,1029,6.43,2.44,0,0
37077,1029,3.06,3.45,0,0
37079,1029,7.29,3.42,0,0
37081,1029,3.46,3.86,0,0
37083,1029,3.18,2.99,0,0
37085,1029,4.12,3.91,0,0
37087,1029,4.05,3.73,0,0
37089,1029,4.54,3.94,0,0
37091,1029,2.99,2.45,0,0
37093,1029,4.09,2.88,0,0
37095,1029,13.78,3.85,0,0
37097,1029,4.10,3.90,0,0
37099,1029,3.68,4.20,0,0
37101,1029,4.55,4.52,0,0
37103,1029,5.14,2.89,0,0
37105,1029,3.83,3.51,0,0
37107,1029,10.20,4.55,0,0
37109,1029,4.06,3.95,0,0
37111,1029,5.85,3.87,0,0
37113,1029,3.75,4.70,0,0
37115,1029,4.68,4.35,0,0
37117,1029,3.14,3.27,0,0
37119,1029,3.94,4.10,0,0
37121,1029,4.47,4.55,0,0
37123,1029,3.44,4.00,0,0
37125,1029,4.37,3.46,0,0
37127,1029,4.38,4.33,0,0
37129,1029,3.78,4.40,0,0
37131,1029,2.73,1.69,0,0
37133,1029,3.98,3.67,0,0
37135,1029,4.45,5.65,0,0
37137,1029,4.62,2.77,0,0
37139,1029,3.21,3.02,0,0
37141,1029,4.70,4.07,0,0
37143,1029,2.96,2.96,0,0
37145,1029,4.12,3.12,0,0
37147,1029,3.78,3.66,0,0
37149,1029,5.07,4.69,0,0
37151,1029,4.32,4.13,0,0
37153,1029,2.78,2.69,0,0
37155,1029,2.74,3.32,0,0
37157,1029,3.77,3.97,0,0
37159,1029,3.73,4.30,0,0
37161,1029,5.79,4.45,0,0
37163,1029,3.98,3.95,0,0
37165,1029,4.22,3.94,0,0
37167,1029,3.76,3.81,0,0
37169,1029,4.99,5.72,0,0
37171,1029,3.57,4.29,0,0
37173,1029,4.16,3.39,0,0
37175,1029,6.18,4.62,0,0
37177,1029,7.73,15.00,0,0
37179,1029,4.91,4.05,0,0
37181,1029,4.28,3.70,0,0
37183,1029,4.03,4.47,0,0
37185,1029,3.40,4.50,0,0
37187,1029,4.07,2.47,0,0
37189,1029,4.98,5.29,0,0
37191,1029,4.96,3.94,0,0
37193,1029,3.97,4.82,0,0
37195,1029,3.77,3.96,0,0
37197,1029,5.48,4.94,0,0
37199,1029,2.51,3.77,0,0
38001,1029,1.94,5.83,0,0
38003,1029,2.72,2.92,0,0
38005,1029,2.92,2.65,0,0
38007,1029,5.99,5.63,0,0
38009,1029,1.96,3.43,0,0
38011,1029,2.14,5.20,0,0
38013,1029,2.91,5.23,0,0
38015,1029,2.73,3.04,0,0
38017,1029,3.79,3.63,0,0
38019,1029,5.61,4.05,0,0
38021,1029,2.65,3.39,0,0
38023,1029,3.97,3.97,0,0
38025,1029,5.62,3.67,0,0
38027,1029,5.41,5.41,0,0
38029,1029,3.02,4.71,0,0
38031,1029,4.90,5.24,0,0
38033,1029,0.86,2.59,0,0
38035,1029,3.60,3.60,0,0
38037,1029,2.22,4.44,0,0
38039,1029,6.86,9.71,0,0
38041,1029,4.38,5.84,0,0
38043,1029,4.08,2.55,0,0
38045,1029,1.73,3.46,0,0
38047,1029,3.70,0.93,0,0
38049,1029,4.08,3.58,0,0
38051,1029,1.54,3.08,0,0
38053,1029,4.24,3.74,0,0
38055,1029,1.69,2.15,0,0
38057,1029,3.08,2.91,0,0
38059,1029,3.62,3.11,0,0
38061,1029,4.28,3.87,0,0
38063,1029,3.38,2.42,0,0
38065,1029,1.37,1.37,0,0
38067,1029,3.30,3.47,0,0
38069,1029,3.05,3.05,0,0
38071,1029,2.40,3.89,0,0
38073,1029,3.64,5.04,0,0
38075,1029,5.63,2.82,0,0
38077,1029,3.26,2.59,0,0
38079,1029,1.35,2.70,0,0
38081,1029,5.03,4.14,0,0
38083,1029,0.00,3.70,0,0
38085,1029,3.66,3.17,0,0
38087,1029,0.00,0.00,0,0
38089,1029,3.81,3.93,0,0
38091,1029,4.14,2.76,0,0
38093,1029,2.44,3.30,0,0
38095,1029,1.77,3.54,0,0
38097,1029,5.84,3.78,0,0
38099,1029,3.47,2.43,0,0
38101,1029,3.25,4.04,0,0
38103,1029,9.41,6.67,0,0
38105,1029,3.47,3.31,0,0
39001,1029,6.60,2.78,0,0
39003,1029,3.82,4.19,0,0
39005,1029,6.37,3.82,0,0
39007,1029,11.60,4.15,0,0
39009,1029,3.25,3.77,0,0
39011,1029,4.76,4.13,0,0
39013,1029,5.07,5.11,0,0
39015,1029,2.84,3.47,0,0
39017,1029,5.58,3.94,0,0
39019,1029,3.48,4.32,0,0
39021,1029,5.21,4.08,0,0
39023,1029,9.34,4.78,0,0
39025,1029,4.94,4.70,0,0
39027,1029,3.87,3.55,0,0
39029,1029,4.63,4.49,0,0
39031,1029,3.62,3.54,0,0
39033,1029,4.06,4.06,0,0
39035,1029,4.00,3.78,0,0
39037,1029,4.40,3.94,0,0
39039,1029,5.00,4.43,0,0
39041,1029,3.74,4.76,0,0
39043,1029,4.60,3.87,0,0
39045,1029,4.21,4.09,0,0
39047,1029,3.65,3.84,0,0
39049,1029,4.12,3.84,0,0
39051,1029,5.28,3.75,0,0
39053,1029,4.40,3.48,0,0
39055,1029,4.74,4.16,0,0
39057,1029,4.24,3.71,0,0
39059,1029,4.71,3.31,0,0
39061,1029,4.34,4.29,0,0
39063,1029,4.33,3.91,0,0
39065,1029,3.52,3.43,0,0
39067,1029,5.45,4.06,0,0
39069,1029,5.29,5.07,0,0
39071,1029,5.61,5.47,0,0
39073,1029,4.00,3.21,0,0
39075,1029,5.68,4.38,0,0
39077,1029,5.21,4.85,0,0
39079,1029,3.45,3.22,0,0
39081,1029,3.10,4.03,0,0
39083,1029,4.43,5.20,0,0
39085,1029,5.18,4.18,0,0
39087,1029,4.67,4.18,0,0
39089,1029,4.03,3.98,0,0
39091,1029,3.38,3.05,0,0
39093,1029,3.67,3.94,0,0
39095,1029,4.57,3.70,0,0
39097,1029,5.24,3.56,0,0
39099,1029,4.45,4.55,0,0
39101,1029,4.07,3.67,0,0
39103,1029,4.97,4.53,0,0
39105,1029,4.87,4.62,0,0
39107,1029,5.79,4.95,0,0
39109,1029,4.98,4.33,0,0
39111,1029,4.00,5.29,0,0
39113,1029,4.23,4.00,0,0
39115,1029,3.15,3.28,0,0
39117,1029,3.73,3.35,0,0
39119,1029,3.77,3.94,0,0
39121,1029,2.94,3.97,0,0
39123,1029,4.40,3.63,0,0
39125,1029,5.34,4.46,0,0
39127,1029,3.53,4.04,0,0
39129,1029,3.99,4.36,0,0
39131,1029,4.84,4.19,0,0
39133,1029,3.94,4.04,0,0
39135,1029,5.32,4.50,0,0
39137,1029,5.50,4.85,0,0
39139,1029,3.58,3.65,0,0
39141,1029,3.87,3.52,0,0
39143,1029,4.71,3.67,0,0
39145,1029,4.57,3.96,0,0
39147,1029,4.80,3.51,0,0
39149,1029,4.59,4.15,0,0
39151,1029,4.05,3.63,0,0
39153,1029,4.16,4.06,0,0
39155,1029,5.06,4.68,0,0
39157,1029,4.61,4.19,0,0
39159,1029,3.98,4.01,0,0
39161,1029,3.57,3.52,0,0
39163,1029,3.78,4.11,0,0
39165,1029,4.73,4.42,0,0
39167,1029,5.29,4.30,0,0
39169,1029,4.64,4.28,0,0
39171,1029,4.90,4.20,0,0
39173,1029,4.44,3.92,0,0
39175,1029,6.35,4.25,0,0
40001,1029,4.40,2.70,0,0
40003,1029,2.65,2.65,0,0
40005,1029,3.49,2.14,0,0
40007,1029,11.11,2.63,0,0
40009,1029,2.57,3.75,0,0
40011,1029,3.90,3.08,0,0
40013,1029,2.84,4.16,0,0
40015,1029,4.18,3.41,0,0
40017,1029,4.50,4.30,0,0
40019,1029,3.42,3.37,0,0
40021,1029,2.68,2.79,0,0
40023,1029,2.41,2.62,0,0
40025,1029,4.41,8.09,0,0
40027,1029,3.31,3.79,0,0
40029,1029,1.43,0.95,0,0
40031,1029,2.92,3.09,0,0
40033,1029,2.36,1.42,0,0
40035,1029,3.70,2.31,0,0
40037,1029,3.55,4.13,0,0
40039,1029,4.15,4.36,0,0
40041,1029,4.79,3.90,0,0
40043,1029,2.39,2.39,0,0
40045,1029,5.14,4.67,0,0
40047,1029,4.47,3.08,0,0
40049,1029,2.88,3.94,0,0
40051,1029,2.99,3.55,0,0
40053,1029,1.59,2.65,0,0
40055,1029,3.92,2.35,0,0
40057,1029,1.96,0.00,0,0
40059,1029,20.97,8.06,0,0
40061,1029,3.89,4.36,0,0
40063,1029,5.00,3.70,0,0
40065,1029,6.05,5.89,0,0
40067,1029,3.02,3.02,0,0
40069,1029,2.12,2.12,0,0
40071,1029,2.91,3.41,0,0
40073,1029,3.98,4.08,0,0
40075,1029,4.53,7.56,0,0
40077,1029,2.94,3.28,0,0
40079,1029,2.72,3.63,0,0
40081,1029,1.93,2.49,0,0
40083,1029,3.30,3.55,0,0
40085,1029,2.22,2.35,0,0
40087,1029,3.47,4.26,0,0
40089,1029,3.67,3.33,0,0
40091,1029,3.33,2.55,0,0
40093,1029,1.53,2.45,0,0
40095,1029,2.38,3.22,0,0
40097,1029,3.31,3.21,0,0
40099,1029,2.69,3.79,0,0
40101,1029,3.65,3.03,0,0
40103,1029,3.00,2.85,0,0
40105,1029,0.94,1.65,0,0
40107,1029,0.99,1.97,0,0
40109,1029,3.15,3.37,0,0
40111,1029,2.28,2.60,0,0
40113,1029,3.46,3.41,0,0
40115,1029,3.23,3.18,0,0
40117,1029,1.84,3.16,0,0
40119,1029,3.59,3.52,0,0
40121,1029,4.03,3.70,0,0
40123,1029,3.36,3.72,0,0
40125,1029,4.31,3.32,0,0
40127,1029,3.57,2.78,0,0
40129,1029,2.94,3.31,0,0
40131,1029,2.94,3.49,0,0
40133,1029,2.03,2.61,0,0
40135,1029,2.64,3.55,0,0
40137,1029,3.84,4.93,0,0
40139,1029,5.47,5.22,0,0
40141,1029,2.83,4.40,0,0
40143,1029,3.28,3.41,0,0
40145,1029,3.66,3.19,0,0
40147,1029,3.19,3.52,0,0
40149,1029,4.00,1.78,0,0
40151,1029,4.79,4.40,0,0
40153,1029,3.89,5.77,0,0
41001,1029,3.35,3.35,0,0
41003,1029,3.39,2.72,0,0
41005,1029,3.83,3.72,0,0
41007,1029,3.37,3.96,0,0
41009,1029,6.28,4.01,0,0
41011,1029,5.19,3.37,0,0
41013,1029,2.85,3.07,0,0
41015,1029,3.09,3.81,0,0
41017,1029,3.38,3.25,0,0
41019,1029,2.93,3.33,0,0
41021,1029,4.76,4.76,0,0
41023,1029,1.19,2.86,0,0
41025,1029,4.06,2.15,0,0
41027,1029,3.61,2.85,0,0
41029,1029,3.54,3.33,0,0
41031,1029,2.83,1.59,0,0
41033,1029,4.02,3.13,0,0
41035,1029,3.08,3.67,0,0
41037,1029,9.43,3.33,0,0
41039,1029,3.79,3.64,0,0
41041,1029,3.81,3.32,0,0
41043,1029,3.95,3.76,0,0
41045,1029,3.01,3.46,0,0
41047,1029,3.63,2.94,0,0
41049,1029,0.54,0.43,0,0
41051,1029,3.96,3.50,0,0
41053,1029,3.87,3.61,0,0
41055,1029,4.98,4.98,0,0
41057,1029,4.00,2.86,0,0
41059,1029,4.33,3.35,0,0
41061,1029,3.13,3.20,0,0
41063,1029,5.10,7.35,0,0
41065,1029,3.23,3.57,0,0
41067,1029,4.35,3.60,0,0
41069,1029,1.04,2.08,0,0
41071,1029,3.91,3.38,0,0
42001,1029,5.39,4.56,0,0
42003,1029,4.59,4.53,0,0
42005,1029,3.87,4.93,0,0
42007,1029,5.22,4.99,0,0
42009,1029,5.20,4.15,0,0
42011,1029,4.75,4.40,0,0
42013,1029,4.57,4.99,0,0
42015,1029,4.94,3.08,0,0
42017,1029,5.22,5.22,0,0
42019,1029,4.69,4.41,0,0
42021,1029,4.75,4.70,0,0
42023,1029,2.77,5.93,0,0
42025,1029,5.33,4.83,0,0
42027,1029,3.95,4.09,0,0
42029,1029,5.02,4.58,0,0
42031,1029,3.30,3.47,0,0
42033,1029,3.97,3.99,0,0
42035,1029,3.44,3.68,0,0
42037,1029,5.40,4.72,0,0
42039,1029,4.05,4.32,0,0
42041,1029,4.16,3.98,0,0
42043,1029,4.34,3.67,0,0
42045,1029,4.69,4.49,0,0
42047,1029,3.98,4.75,0,0
42049,1029,3.86,3.92,0,0
42051,1029,4.91,4.91,0,0
42053,1029,9.57,3.30,0,0
42055,1029,5.03,4.98,0,0
42057,1029,4.17,7.24,0,0
42059,1029,4.19,5.39,0,0
42061,1029,3.82,4.59,0,0
42063,1029,4.98,4.67,0,0
42065,1029,5.50,3.81,0,0
42067,1029,3.81,4.42,0,0
42069,1029,4.65,4.75,0,0
42071,1029,4.35,4.15,0,0
42073,1029,5.07,5.30,0,0
42075,1029,4.47,3.66,0,0
